data,pedido_id,cliente,cidade,estado,regiao,produto,categoria,vendedor,canal_venda,quantidade,preco_unitario,custo_unitario,status_pagamento
2025-12-04,PED-00703,Cliente 203,Recife,PE,Nordeste,Suporte Notebook,Acessórios,Diego Rocha,Representante,2,169.24,89.38,Pago
2025-02-03,PED-00704,Cliente 305,Salvador,BA,Nordeste,Mesa Gamer,Móveis,Diego Rocha,Loja física,6,1192.24,803.21,Pago
2025-05-23,PED-00705,Cliente 183,Porto Alegre,RS,Sul,Armário Escritório,Móveis,Diego Rocha,Representante,5,826.08,582.46,Pendente
2025-05-23,PED-00706,Cliente 129,Curitiba,PR,Sul,Teclado Mecânico,Acessórios,Diego Rocha,Marketplace,2,344.08,225.47,Pago
2025-02-20,PED-00707,Cliente 014,Natal,RN,Nordeste,Armário Escritório,Móveis,Bruno Costa,Marketplace,2,754.63,543.22,Pago
2025-11-15,PED-00708,Cliente 239,Recife,PE,Nordeste,Impressora Laser,Eletrônicos,Bruno Costa,WhatsApp,2,959.51,798.66,Pago
2025-10-05,PED-00709,Cliente 221,Florianópolis,SC,Sul,Mesa Gamer,Móveis,Ana Lima,Marketplace,1,1256.26,840.41,Pago
2025-08-24,PED-00710,Cliente 085,Natal,RN,Nordeste,Notebook Pro 14,Eletrônicos,Diego Rocha,Marketplace,3,3884.06,3251.06,Pago
2026-01-27,PED-00711,Cliente 244,Porto Alegre,RS,Sul,Mouse Sem Fio,Acessórios,Fernanda Alves,E-commerce,8,103.09,65.85,Pago
2025-10-30,PED-00712,Cliente 165,Porto Alegre,RS,Sul,Headset Premium,Acessórios,Ana Lima,Loja física,6,474.37,275.55,Pago
2025-06-28,PED-00713,Cliente 195,Porto Alegre,RS,Sul,Armário Escritório,Móveis,Ana Lima,Marketplace,1,796.01,545.03,Pago
2025-01-29,PED-00714,Cliente 160,Salvador,BA,Nordeste,Suporte Notebook,Acessórios,Fernanda Alves,Loja física,4,163.12,83.06,Pago
2025-02-28,PED-00715,Cliente 020,Fortaleza,CE,Nordeste,Mesa Gamer,Móveis,Diego Rocha,Marketplace,1,1169.33,844.63,Pago
2025-01-11,PED-00716,Cliente 194,Curitiba,PR,Sul,Armário Escritório,Móveis,Fernanda Alves,Marketplace,1,794.19,529.6,Pago
2025-02-21,PED-00717,Cliente 255,Brasília,DF,Centro-Oeste,Armário Escritório,Móveis,Fernanda Alves,WhatsApp,4,781.72,541.59,Pago
2025-04-14,PED-00718,Cliente 148,Brasília,DF,Centro-Oeste,Smartphone X,Eletrônicos,Carla Souza,Loja física,2,3456.14,2789.34,Pago
2025-11-16,PED-00719,Cliente 140,Recife,PE,Nordeste,Armário Escritório,Móveis,Ana Lima,Representante,2,832.51,552.03,Pago
2025-06-27,PED-00720,Cliente 222,Brasília,DF,Centro-Oeste,Mouse Sem Fio,Acessórios,Lucas Martins,Representante,5,113.01,66.01,Pago
2025-11-16,PED-00721,Cliente 265,Curitiba,PR,Sul,Webcam Full HD,Acessórios,Bruno Costa,Representante,3,262.58,145.98,Cancelado
2025-08-28,PED-00722,Cliente 268,Brasília,DF,Centro-Oeste,Cadeira Office,Móveis,Bruno Costa,WhatsApp,7,986.12,607.83,Cancelado
2025-12-17,PED-00723,Cliente 033,Belo Horizonte,MG,Sudeste,Cadeira Office,Móveis,Lucas Martins,E-commerce,7,941.81,609.61,Pago
2025-11-27,PED-00724,Cliente 123,São Paulo,SP,Sudeste,Teclado Mecânico,Acessórios,Ana Lima,E-commerce,4,308.45,209.37,Pago
2025-08-26,PED-00725,Cliente 019,Florianópolis,SC,Sul,Smartphone X,Eletrônicos,Bruno Costa,E-commerce,7,3198.76,2627.66,Pago
2025-12-04,PED-00726,Cliente 011,Fortaleza,CE,Nordeste,Webcam Full HD,Acessórios,Ana Lima,Loja física,1,219.1,140.39,Pago
2025-07-28,PED-00727,Cliente 072,Brasília,DF,Centro-Oeste,Mesa Gamer,Móveis,Bruno Costa,Loja física,2,1144.23,809.77,Pago
2025-09-25,PED-00728,Cliente 047,Porto Alegre,RS,Sul,Suporte Notebook,Acessórios,Bruno Costa,Representante,5,132.22,89.99,Pago
2026-03-03,PED-00729,Cliente 217,Goiânia,GO,Centro-Oeste,Impressora Laser,Eletrônicos,Bruno Costa,E-commerce,7,1035.72,774.97,Pago
2025-08-14,PED-00730,Cliente 274,São Paulo,SP,Sudeste,Headset Premium,Acessórios,Carla Souza,Loja física,1,413.02,284.65,Cancelado
2025-05-07,PED-00731,Cliente 189,Fortaleza,CE,Nordeste,Cadeira Office,Móveis,Carla Souza,Loja física,6,853.44,652.44,Pago
2026-03-07,PED-00732,Cliente 130,Brasília,DF,Centro-Oeste,Armário Escritório,Móveis,Fernanda Alves,Marketplace,1,836.24,580.73,Pago
2026-02-20,PED-00733,Cliente 199,Recife,PE,Nordeste,Suporte Notebook,Acessórios,Ana Lima,Marketplace,4,143.17,91.03,Pago
2025-02-16,PED-00734,Cliente 225,São Paulo,SP,Sudeste,Monitor 27,Eletrônicos,Lucas Martins,WhatsApp,4,1519.52,1033.25,Pago
2026-02-09,PED-00735,Cliente 242,São Paulo,SP,Sudeste,Notebook Pro 14,Eletrônicos,Lucas Martins,Marketplace,2,3757.96,3120.46,Pago
2026-03-25,PED-00736,Cliente 181,Fortaleza,CE,Nordeste,Mouse Sem Fio,Acessórios,Diego Rocha,Representante,5,123.95,66.97,Pago
2025-08-21,PED-00737,Cliente 228,Natal,RN,Nordeste,Armário Escritório,Móveis,Lucas Martins,E-commerce,1,835.47,535.68,Pago
2025-06-10,PED-00738,Cliente 128,Recife,PE,Nordeste,Impressora Laser,Eletrônicos,Fernanda Alves,E-commerce,2,1149.17,815.44,Pago
2025-08-20,PED-00739,Cliente 089,Goiânia,GO,Centro-Oeste,Smartphone X,Eletrônicos,Lucas Martins,Representante,3,3565.95,2856.46,Pago
2025-02-13,PED-00740,Cliente 194,Rio de Janeiro,RJ,Sudeste,Headset Premium,Acessórios,Fernanda Alves,E-commerce,3,424.27,272.31,Pendente
2025-11-28,PED-00741,Cliente 237,Brasília,DF,Centro-Oeste,Impressora Laser,Eletrônicos,Bruno Costa,WhatsApp,4,1133.14,771.08,Pago
2025-11-13,PED-00742,Cliente 046,Porto Alegre,RS,Sul,Headset Premium,Acessórios,Carla Souza,E-commerce,5,516.81,275.21,Cancelado
2025-09-27,PED-00743,Cliente 115,Curitiba,PR,Sul,Headset Premium,Acessórios,Lucas Martins,E-commerce,8,479.74,298.15,Pago
2025-05-28,PED-00744,Cliente 221,Curitiba,PR,Sul,Armário Escritório,Móveis,Bruno Costa,Representante,7,853.95,572.75,Cancelado
2025-12-13,PED-00745,Cliente 075,Belo Horizonte,MG,Sudeste,Monitor 27,Eletrônicos,Ana Lima,WhatsApp,3,1380.18,975.99,Pago
2025-05-08,PED-00746,Cliente 006,Porto Alegre,RS,Sul,Mesa Gamer,Móveis,Diego Rocha,E-commerce,8,1308.93,850.98,Pago
2025-12-18,PED-00747,Cliente 306,Goiânia,GO,Centro-Oeste,Monitor 27,Eletrônicos,Carla Souza,Loja física,7,1265.23,956.93,Pago
2025-05-01,PED-00748,Cliente 130,Rio de Janeiro,RJ,Sudeste,Smartphone X,Eletrônicos,Fernanda Alves,Representante,1,3593.14,2909.32,Cancelado
2025-07-09,PED-00749,Cliente 134,Florianópolis,SC,Sul,Teclado Mecânico,Acessórios,Bruno Costa,Representante,1,353.25,211.53,Pago
2025-03-09,PED-00750,Cliente 134,Rio de Janeiro,RJ,Sudeste,Mouse Sem Fio,Acessórios,Ana Lima,WhatsApp,7,115.73,63.96,Pago
2026-01-18,PED-00751,Cliente 314,Belo Horizonte,MG,Sudeste,Mesa Gamer,Móveis,Carla Souza,Representante,5,1177.17,843.87,Pago
2026-01-13,PED-00752,Cliente 097,Fortaleza,CE,Nordeste,Smartphone X,Eletrônicos,Bruno Costa,Loja física,8,3538.75,2629.65,Pago
2025-03-25,PED-00753,Cliente 254,Curitiba,PR,Sul,Armário Escritório,Móveis,Ana Lima,Marketplace,7,866.22,565.92,Pago
2025-08-23,PED-00754,Cliente 179,Recife,PE,Nordeste,Smartphone X,Eletrônicos,Ana Lima,E-commerce,3,3768.54,2672.65,Pago
2026-01-19,PED-00755,Cliente 270,São Paulo,SP,Sudeste,Webcam Full HD,Acessórios,Fernanda Alves,E-commerce,4,260.43,136.98,Pago
2025-12-13,PED-00756,Cliente 063,Rio de Janeiro,RJ,Sudeste,Mouse Sem Fio,Acessórios,Diego Rocha,WhatsApp,1,116.17,69.85,Pago
2025-03-20,PED-00757,Cliente 233,Recife,PE,Nordeste,Notebook Pro 14,Eletrônicos,Lucas Martins,WhatsApp,8,3639.33,3008.98,Pago
2025-12-02,PED-00758,Cliente 109,Curitiba,PR,Sul,Impressora Laser,Eletrônicos,Ana Lima,WhatsApp,6,1091.55,761.36,Pago
2025-10-08,PED-00759,Cliente 131,Belo Horizonte,MG,Sudeste,Impressora Laser,Eletrônicos,Bruno Costa,E-commerce,2,1045.94,830.86,Pago
2025-01-11,PED-00760,Cliente 146,Fortaleza,CE,Nordeste,Monitor 27,Eletrônicos,Lucas Martins,E-commerce,7,1268.54,1003.51,Pago
2026-01-12,PED-00761,Cliente 050,Brasília,DF,Centro-Oeste,Cadeira Office,Móveis,Carla Souza,Representante,3,883.56,621.59,Pago
2025-09-01,PED-00762,Cliente 217,Porto Alegre,RS,Sul,Cadeira Office,Móveis,Carla Souza,Representante,7,959.06,634.02,Pago
2025-01-21,PED-00763,Cliente 080,Rio de Janeiro,RJ,Sudeste,Webcam Full HD,Acessórios,Diego Rocha,Representante,8,257.99,143.88,Pago
2025-08-28,PED-00764,Cliente 077,Recife,PE,Nordeste,Headset Premium,Acessórios,Bruno Costa,WhatsApp,8,486.05,287.71,Pago
2025-10-19,PED-00765,Cliente 263,Florianópolis,SC,Sul,Notebook Pro 14,Eletrônicos,Ana Lima,Representante,2,4210.46,3039.22,Cancelado
2026-01-04,PED-00766,Cliente 300,São Paulo,SP,Sudeste,Impressora Laser,Eletrônicos,Ana Lima,Representante,6,1004.9,820.14,Pago
2025-04-02,PED-00767,Cliente 214,Belo Horizonte,MG,Sudeste,Teclado Mecânico,Acessórios,Lucas Martins,WhatsApp,1,346.99,220.43,Cancelado
2025-08-19,PED-00768,Cliente 109,São Paulo,SP,Sudeste,Impressora Laser,Eletrônicos,Bruno Costa,Loja física,6,1138.17,808.43,Cancelado
2025-02-24,PED-00769,Cliente 203,Florianópolis,SC,Sul,Headset Premium,Acessórios,Ana Lima,Loja física,1,478.82,286.3,Cancelado
2025-07-27,PED-00770,Cliente 317,Goiânia,GO,Centro-Oeste,Suporte Notebook,Acessórios,Fernanda Alves,WhatsApp,8,156.42,91.46,Cancelado
2025-07-22,PED-00771,Cliente 008,Recife,PE,Nordeste,Cadeira Office,Móveis,Bruno Costa,Loja física,3,1020.76,638.4,Pago
2026-03-16,PED-00772,Cliente 124,Salvador,BA,Nordeste,Notebook Pro 14,Eletrônicos,Diego Rocha,Representante,8,4112.18,3109.61,Pago
2025-03-17,PED-00773,Cliente 086,Belo Horizonte,MG,Sudeste,Smartphone X,Eletrônicos,Bruno Costa,Marketplace,1,3802.99,2759.03,Pago
2025-10-27,PED-00774,Cliente 027,Salvador,BA,Nordeste,Monitor 27,Eletrônicos,Carla Souza,Loja física,5,1266.2,1041.97,Pago
2025-08-01,PED-00775,Cliente 250,Goiânia,GO,Centro-Oeste,Smartphone X,Eletrônicos,Diego Rocha,Marketplace,5,3640.81,2834.21,Cancelado
2026-02-23,PED-00776,Cliente 217,Salvador,BA,Nordeste,Smartphone X,Eletrônicos,Fernanda Alves,WhatsApp,1,3655.17,2698.55,Cancelado
2025-08-02,PED-00777,Cliente 230,Recife,PE,Nordeste,Smartphone X,Eletrônicos,Lucas Martins,Marketplace,8,3186.41,2704.54,Pago
2025-08-29,PED-00778,Cliente 301,Curitiba,PR,Sul,Mesa Gamer,Móveis,Lucas Martins,WhatsApp,4,1275.76,840.47,Cancelado
2025-12-03,PED-00779,Cliente 214,Fortaleza,CE,Nordeste,Smartphone X,Eletrônicos,Lucas Martins,WhatsApp,5,3368.3,2856.53,Pago
2025-11-15,PED-00780,Cliente 067,São Paulo,SP,Sudeste,Monitor 27,Eletrônicos,Bruno Costa,E-commerce,2,1202.47,1003.66,Pago
2025-09-10,PED-00781,Cliente 010,Salvador,BA,Nordeste,Cadeira Office,Móveis,Carla Souza,WhatsApp,4,975.79,602.34,Pendente
2025-01-17,PED-00782,Cliente 317,Rio de Janeiro,RJ,Sudeste,Mouse Sem Fio,Acessórios,Bruno Costa,Loja física,7,121.94,66.53,Pago
2026-02-06,PED-00783,Cliente 264,Natal,RN,Nordeste,Mesa Gamer,Móveis,Fernanda Alves,Loja física,5,1288.3,846.82,Pago
2026-02-14,PED-00784,Cliente 288,Recife,PE,Nordeste,Smartphone X,Eletrônicos,Ana Lima,Representante,2,3493.95,2806.09,Pago
2025-07-05,PED-00785,Cliente 260,Goiânia,GO,Centro-Oeste,Teclado Mecânico,Acessórios,Diego Rocha,Loja física,5,290.19,212.1,Pago
2025-03-04,PED-00786,Cliente 126,Curitiba,PR,Sul,Monitor 27,Eletrônicos,Diego Rocha,WhatsApp,7,1433.58,969.06,Pago
2025-07-10,PED-00787,Cliente 078,Belo Horizonte,MG,Sudeste,Armário Escritório,Móveis,Fernanda Alves,Marketplace,6,876.58,532.0,Pago
2025-07-31,PED-00788,Cliente 227,Curitiba,PR,Sul,Headset Premium,Acessórios,Bruno Costa,Loja física,6,505.56,287.53,Pago
2025-02-13,PED-00789,Cliente 223,Rio de Janeiro,RJ,Sudeste,Mesa Gamer,Móveis,Ana Lima,Marketplace,7,1294.9,823.67,Cancelado
2025-03-19,PED-00790,Cliente 206,Natal,RN,Nordeste,Impressora Laser,Eletrônicos,Lucas Martins,Representante,5,1036.88,818.51,Pago
2025-06-26,PED-00791,Cliente 229,São Paulo,SP,Sudeste,Notebook Pro 14,Eletrônicos,Lucas Martins,E-commerce,3,3964.31,3219.91,Pendente
2025-11-30,PED-00792,Cliente 102,Goiânia,GO,Centro-Oeste,Smartphone X,Eletrônicos,Carla Souza,Loja física,6,3122.38,2718.34,Cancelado
2026-01-04,PED-00793,Cliente 048,Fortaleza,CE,Nordeste,Armário Escritório,Móveis,Fernanda Alves,Representante,5,836.49,544.04,Cancelado
2025-03-23,PED-00794,Cliente 156,Natal,RN,Nordeste,Notebook Pro 14,Eletrônicos,Lucas Martins,Marketplace,5,4313.13,3044.66,Pago
2026-03-07,PED-00795,Cliente 025,São Paulo,SP,Sudeste,Mesa Gamer,Móveis,Lucas Martins,Loja física,6,1256.09,816.04,Pago
2025-08-21,PED-00796,Cliente 154,Salvador,BA,Nordeste,Mesa Gamer,Móveis,Carla Souza,Representante,4,1181.33,828.38,Pendente
2026-01-13,PED-00797,Cliente 185,Recife,PE,Nordeste,Monitor 27,Eletrônicos,Diego Rocha,Loja física,6,1370.85,996.49,Pago
2025-02-11,PED-00798,Cliente 244,Natal,RN,Nordeste,Mouse Sem Fio,Acessórios,Bruno Costa,Marketplace,7,116.14,67.89,Pago
2025-10-29,PED-00799,Cliente 300,Florianópolis,SC,Sul,Webcam Full HD,Acessórios,Diego Rocha,Marketplace,7,261.73,146.41,Pago
2026-01-10,PED-00800,Cliente 249,Fortaleza,CE,Nordeste,Headset Premium,Acessórios,Lucas Martins,Marketplace,3,476.74,293.3,Pendente
2025-03-02,PED-00801,Cliente 017,Salvador,BA,Nordeste,Armário Escritório,Móveis,Lucas Martins,E-commerce,8,779.73,545.74,Pago
2025-11-05,PED-00802,Cliente 293,Recife,PE,Nordeste,Headset Premium,Acessórios,Carla Souza,Loja física,2,456.33,275.23,Pago
2025-07-11,PED-00803,Cliente 074,São Paulo,SP,Sudeste,Cadeira Office,Móveis,Bruno Costa,Representante,8,982.13,654.56,Pago
2025-05-26,PED-00804,Cliente 063,Fortaleza,CE,Nordeste,Monitor 27,Eletrônicos,Fernanda Alves,WhatsApp,8,1401.8,955.42,Pago
2025-10-21,PED-00805,Cliente 194,Porto Alegre,RS,Sul,Cadeira Office,Móveis,Diego Rocha,Representante,8,877.51,600.99,Cancelado
2025-08-24,PED-00806,Cliente 167,Brasília,DF,Centro-Oeste,Smartphone X,Eletrônicos,Ana Lima,Representante,8,3695.22,2740.66,Pago
2025-07-22,PED-00807,Cliente 143,Florianópolis,SC,Sul,Mesa Gamer,Móveis,Lucas Martins,Loja física,1,1112.01,827.76,Pendente
2025-11-19,PED-00808,Cliente 099,São Paulo,SP,Sudeste,Armário Escritório,Móveis,Fernanda Alves,Representante,2,885.39,526.94,Pendente
2025-09-25,PED-00809,Cliente 273,Curitiba,PR,Sul,Monitor 27,Eletrônicos,Bruno Costa,Loja física,1,1431.87,972.79,Cancelado
2026-03-06,PED-00810,Cliente 206,Curitiba,PR,Sul,Impressora Laser,Eletrônicos,Fernanda Alves,Loja física,2,1021.26,836.72,Pago
2025-08-12,PED-00811,Cliente 196,Belo Horizonte,MG,Sudeste,Teclado Mecânico,Acessórios,Carla Souza,Loja física,1,312.81,205.99,Pago
2025-05-27,PED-00812,Cliente 079,Fortaleza,CE,Nordeste,Teclado Mecânico,Acessórios,Carla Souza,Marketplace,5,359.75,205.06,Pago
2025-04-03,PED-00813,Cliente 200,Goiânia,GO,Centro-Oeste,Notebook Pro 14,Eletrônicos,Ana Lima,WhatsApp,1,3887.24,3311.52,Pago
2025-07-12,PED-00814,Cliente 306,Natal,RN,Nordeste,Mouse Sem Fio,Acessórios,Fernanda Alves,E-commerce,4,117.48,68.43,Pago
2025-02-28,PED-00815,Cliente 284,Natal,RN,Nordeste,Cadeira Office,Móveis,Diego Rocha,Loja física,6,840.01,619.04,Pago
2026-03-30,PED-00816,Cliente 285,São Paulo,SP,Sudeste,Notebook Pro 14,Eletrônicos,Lucas Martins,E-commerce,2,4035.14,3145.7,Pago
2026-03-10,PED-00817,Cliente 192,Florianópolis,SC,Sul,Suporte Notebook,Acessórios,Fernanda Alves,E-commerce,4,166.11,87.48,Pago
2025-10-12,PED-00818,Cliente 318,Natal,RN,Nordeste,Smartphone X,Eletrônicos,Carla Souza,E-commerce,1,2937.77,2896.25,Pago
2025-05-20,PED-00819,Cliente 109,São Paulo,SP,Sudeste,Impressora Laser,Eletrônicos,Fernanda Alves,Representante,7,999.99,770.45,Pendente
2025-10-16,PED-00820,Cliente 063,São Paulo,SP,Sudeste,Mouse Sem Fio,Acessórios,Bruno Costa,Representante,2,114.47,69.33,Pago
2025-11-09,PED-00821,Cliente 232,Rio de Janeiro,RJ,Sudeste,Webcam Full HD,Acessórios,Carla Souza,E-commerce,6,253.48,140.75,Pago
2025-08-24,PED-00822,Cliente 002,Rio de Janeiro,RJ,Sudeste,Impressora Laser,Eletrônicos,Fernanda Alves,Marketplace,1,1056.47,757.42,Pago
2025-07-31,PED-00823,Cliente 276,Goiânia,GO,Centro-Oeste,Webcam Full HD,Acessórios,Ana Lima,Loja física,8,237.24,149.55,Cancelado
2025-08-16,PED-00824,Cliente 308,Recife,PE,Nordeste,Suporte Notebook,Acessórios,Carla Souza,Marketplace,6,140.79,89.63,Cancelado
2025-01-05,PED-00825,Cliente 228,Curitiba,PR,Sul,Mouse Sem Fio,Acessórios,Ana Lima,E-commerce,6,120.39,68.47,Cancelado
2025-12-30,PED-00826,Cliente 114,Salvador,BA,Nordeste,Mesa Gamer,Móveis,Bruno Costa,Marketplace,2,1254.87,769.5,Pago
2025-12-27,PED-00827,Cliente 101,Porto Alegre,RS,Sul,Armário Escritório,Móveis,Lucas Martins,Marketplace,4,844.85,540.27,Pendente
2025-09-10,PED-00828,Cliente 034,Florianópolis,SC,Sul,Teclado Mecânico,Acessórios,Fernanda Alves,E-commerce,4,362.11,206.64,Pendente
2026-03-15,PED-00829,Cliente 012,Florianópolis,SC,Sul,Monitor 27,Eletrônicos,Lucas Martins,Representante,5,1436.66,1023.98,Pago
2025-01-02,PED-00830,Cliente 222,Brasília,DF,Centro-Oeste,Headset Premium,Acessórios,Diego Rocha,WhatsApp,1,438.26,287.56,Pago
2025-07-05,PED-00831,Cliente 143,Natal,RN,Nordeste,Webcam Full HD,Acessórios,Diego Rocha,Representante,4,261.27,135.88,Pago
2025-06-21,PED-00832,Cliente 217,Porto Alegre,RS,Sul,Mouse Sem Fio,Acessórios,Ana Lima,E-commerce,1,114.04,65.4,Pago
2025-11-17,PED-00833,Cliente 222,Recife,PE,Nordeste,Suporte Notebook,Acessórios,Ana Lima,Representante,1,141.4,91.19,Pago
2025-05-07,PED-00834,Cliente 028,Curitiba,PR,Sul,Mouse Sem Fio,Acessórios,Carla Souza,Representante,4,114.75,69.8,Pendente
2025-11-14,PED-00835,Cliente 044,Recife,PE,Nordeste,Smartphone X,Eletrônicos,Ana Lima,Loja física,8,3591.86,2883.35,Cancelado
2025-02-03,PED-00836,Cliente 155,Natal,RN,Nordeste,Teclado Mecânico,Acessórios,Fernanda Alves,Marketplace,8,338.3,219.35,Pendente
2025-01-27,PED-00837,Cliente 317,Belo Horizonte,MG,Sudeste,Cadeira Office,Móveis,Diego Rocha,E-commerce,7,1025.53,644.54,Pendente
2025-01-06,PED-00838,Cliente 318,Belo Horizonte,MG,Sudeste,Smartphone X,Eletrônicos,Fernanda Alves,Loja física,8,3220.44,2897.46,Pago
2025-08-21,PED-00839,Cliente 053,Rio de Janeiro,RJ,Sudeste,Webcam Full HD,Acessórios,Ana Lima,Representante,4,268.15,144.93,Pago
2025-10-21,PED-00840,Cliente 216,Brasília,DF,Centro-Oeste,Teclado Mecânico,Acessórios,Diego Rocha,Representante,5,323.44,209.32,Pago
2025-01-31,PED-00841,Cliente 160,São Paulo,SP,Sudeste,Teclado Mecânico,Acessórios,Fernanda Alves,Representante,7,334.09,207.11,Pago
2025-11-05,PED-00842,Cliente 266,São Paulo,SP,Sudeste,Mesa Gamer,Móveis,Fernanda Alves,E-commerce,6,1207.16,810.37,Pendente
2026-03-16,PED-00843,Cliente 103,Belo Horizonte,MG,Sudeste,Notebook Pro 14,Eletrônicos,Lucas Martins,E-commerce,6,4230.96,3123.47,Cancelado
2025-09-01,PED-00844,Cliente 297,Goiânia,GO,Centro-Oeste,Armário Escritório,Móveis,Fernanda Alves,WhatsApp,8,817.7,548.67,Pago
2025-02-23,PED-00845,Cliente 002,Natal,RN,Nordeste,Smartphone X,Eletrônicos,Lucas Martins,E-commerce,8,3594.39,2757.56,Pago
2025-05-03,PED-00846,Cliente 106,Goiânia,GO,Centro-Oeste,Smartphone X,Eletrônicos,Diego Rocha,E-commerce,6,3378.05,2621.0,Pago
2025-02-07,PED-00847,Cliente 149,Natal,RN,Nordeste,Mesa Gamer,Móveis,Diego Rocha,E-commerce,2,1278.92,845.61,Pago
2025-01-23,PED-00848,Cliente 090,Salvador,BA,Nordeste,Notebook Pro 14,Eletrônicos,Bruno Costa,WhatsApp,4,4117.22,3122.88,Pendente
2025-05-06,PED-00849,Cliente 135,Salvador,BA,Nordeste,Teclado Mecânico,Acessórios,Ana Lima,Loja física,1,365.1,206.87,Cancelado
2026-02-08,PED-00850,Cliente 234,Rio de Janeiro,RJ,Sudeste,Mouse Sem Fio,Acessórios,Bruno Costa,WhatsApp,4,118.67,67.78,Pendente
2026-02-14,PED-00851,Cliente 074,Belo Horizonte,MG,Sudeste,Impressora Laser,Eletrônicos,Bruno Costa,E-commerce,2,1077.08,789.05,Pago
2025-06-12,PED-00852,Cliente 316,Belo Horizonte,MG,Sudeste,Impressora Laser,Eletrônicos,Fernanda Alves,E-commerce,4,1149.99,781.84,Pago
2025-06-17,PED-00853,Cliente 261,Natal,RN,Nordeste,Monitor 27,Eletrônicos,Fernanda Alves,Marketplace,5,1422.34,959.38,Pago
2026-02-09,PED-00854,Cliente 261,Porto Alegre,RS,Sul,Suporte Notebook,Acessórios,Diego Rocha,Representante,2,159.59,87.3,Pago
2025-06-14,PED-00855,Cliente 243,Rio de Janeiro,RJ,Sudeste,Armário Escritório,Móveis,Carla Souza,Representante,8,739.57,578.52,Pendente
2025-11-29,PED-00856,Cliente 232,Salvador,BA,Nordeste,Notebook Pro 14,Eletrônicos,Bruno Costa,Marketplace,4,4000.1,3151.93,Pago
2025-10-20,PED-00857,Cliente 069,Rio de Janeiro,RJ,Sudeste,Teclado Mecânico,Acessórios,Ana Lima,WhatsApp,5,351.56,211.82,Pendente
2025-01-22,PED-00858,Cliente 231,Florianópolis,SC,Sul,Smartphone X,Eletrônicos,Diego Rocha,Marketplace,6,3242.9,2857.94,Pago
2025-05-20,PED-00859,Cliente 120,Natal,RN,Nordeste,Headset Premium,Acessórios,Carla Souza,Loja física,3,414.8,274.14,Pendente
2025-09-20,PED-00860,Cliente 117,Brasília,DF,Centro-Oeste,Webcam Full HD,Acessórios,Ana Lima,Loja física,2,238.88,136.39,Pago
2025-06-20,PED-00861,Cliente 155,Brasília,DF,Centro-Oeste,Monitor 27,Eletrônicos,Lucas Martins,WhatsApp,6,1348.66,1015.71,Pago
2026-03-14,PED-00862,Cliente 154,Goiânia,GO,Centro-Oeste,Armário Escritório,Móveis,Carla Souza,WhatsApp,5,903.33,547.79,Pago
2026-02-25,PED-00863,Cliente 263,Brasília,DF,Centro-Oeste,Impressora Laser,Eletrônicos,Bruno Costa,Marketplace,1,918.88,818.66,Pago
2025-08-31,PED-00864,Cliente 175,Florianópolis,SC,Sul,Monitor 27,Eletrônicos,Ana Lima,WhatsApp,8,1287.45,996.82,Cancelado
2025-08-02,PED-00865,Cliente 192,Curitiba,PR,Sul,Monitor 27,Eletrônicos,Bruno Costa,Representante,8,1518.69,983.54,Cancelado
2025-01-05,PED-00866,Cliente 116,Brasília,DF,Centro-Oeste,Smartphone X,Eletrônicos,Diego Rocha,Marketplace,6,3406.64,2738.8,Cancelado
2025-10-03,PED-00867,Cliente 072,Rio de Janeiro,RJ,Sudeste,Cadeira Office,Móveis,Bruno Costa,WhatsApp,1,996.48,645.32,Pendente
2025-10-21,PED-00868,Cliente 033,Belo Horizonte,MG,Sudeste,Headset Premium,Acessórios,Fernanda Alves,Marketplace,4,431.67,274.95,Pendente
2025-08-20,PED-00869,Cliente 054,São Paulo,SP,Sudeste,Suporte Notebook,Acessórios,Lucas Martins,Representante,2,156.44,90.18,Pendente
2025-09-08,PED-00870,Cliente 198,Fortaleza,CE,Nordeste,Notebook Pro 14,Eletrônicos,Carla Souza,E-commerce,4,4129.88,3231.91,Pago
2025-08-21,PED-00871,Cliente 168,Rio de Janeiro,RJ,Sudeste,Notebook Pro 14,Eletrônicos,Diego Rocha,Marketplace,1,4097.95,3044.76,Pendente
2025-08-03,PED-00872,Cliente 106,Goiânia,GO,Centro-Oeste,Smartphone X,Eletrônicos,Bruno Costa,E-commerce,2,3210.76,2861.92,Cancelado
2025-09-01,PED-00873,Cliente 258,Porto Alegre,RS,Sul,Teclado Mecânico,Acessórios,Lucas Martins,Marketplace,5,335.27,203.87,Pago
2025-08-17,PED-00874,Cliente 292,Belo Horizonte,MG,Sudeste,Mouse Sem Fio,Acessórios,Diego Rocha,Marketplace,4,111.09,63.33,Pago
2025-05-28,PED-00875,Cliente 201,Curitiba,PR,Sul,Suporte Notebook,Acessórios,Fernanda Alves,E-commerce,6,152.23,84.13,Pendente
2026-01-11,PED-00876,Cliente 292,Curitiba,PR,Sul,Headset Premium,Acessórios,Ana Lima,Marketplace,7,504.63,272.94,Pago
2025-05-21,PED-00877,Cliente 112,Florianópolis,SC,Sul,Suporte Notebook,Acessórios,Diego Rocha,Marketplace,5,169.48,87.62,Pago
2025-02-09,PED-00878,Cliente 231,Florianópolis,SC,Sul,Mouse Sem Fio,Acessórios,Bruno Costa,WhatsApp,6,105.92,63.37,Pago
